  i, j, l,    A_two,       COV_sum,    A_three_i, A_three_j, A_three 
   6   6   7      6.90965802      61.31350969       2.62862285       2.62862285       6.90965808      61.31350776
   6   6   8      8.97627242      70.28978211       2.99604279       2.99604279       8.97627242      70.28978018
   6   6   9     12.97876913      83.26855125       3.60260594       3.60260594      12.97876957      83.26854974
   6   6  10      9.46701569      92.73556694       3.07685153       3.07685153       9.46701537      92.73556511
   6   6  11     13.57269644     106.30826338       3.68411401       3.68411401      13.57269605     106.30826116
   6   6  12      7.33015169     113.63841507       2.70742525       2.70742525       7.33015150     113.63841266
   6   6  13      1.73280549     115.37122056       1.31636070       1.31636070       1.73280550     115.37121816
   6   6  14      0.20483608     115.57605664       0.45258821       0.45258821       0.20483609     115.57605424
   6   6  15      0.00277873     115.57883537       0.05271370       0.05271370       0.00277873     115.57883298
   6   6  16      0.82595298     116.40478836       0.90881954       0.90881954       0.82595296     116.40478593
   6   6  17      3.12251720     119.52730555       1.76706458       1.76706458       3.12251723     119.52730316
   6   6  18      0.39604404     119.92334959       0.62932030       0.62932030       0.39604404     119.92334720
   6   6  19      1.21583089     121.13918048       1.10264720       1.10264720       1.21583085     121.13917805
   6   6  20      5.32837932     126.46755980       2.30832824       2.30832824       5.32837925     126.46755730
   6   7   0      0.11399510       0.11399510       0.15827302       0.72024338       0.11399510       0.11399510
   6   7   1      6.01061715       6.12461224       4.12821304       1.45598517       6.01061698       6.12461207
   6   7   2      4.86954545      10.99415769       3.87224546       1.25755080       4.86954537      10.99415745
   6   7   3      0.05522026      11.04937795       2.02702244       0.02724206       0.05522026      11.04937771
   6   7   4      0.07537049      11.12474845       1.33577517       0.05642453       0.07537049      11.12474820
   6   7   5      0.06374591      11.18849436       0.76400748       0.08343624       0.06374591      11.18849411
   6   7   6      7.60438016      18.79287452       3.98315815       1.90913332       7.60437994      18.79287405
   6   7   7     -0.77845431      18.01442020       2.62862285       0.29614530       0.77845431      19.57132836
   6   7   8     -7.85330972      10.16111048       2.99604279       2.62122751       7.85330979      27.42463815
   6   7   9      3.91433831      14.07544879       3.60260594       1.08652971       3.91433839      31.33897654
   6   7  10     -2.02709238      12.04835641       3.07685153       0.65882033       2.02709235      33.36606889
   6   7  11     -8.30318418       3.74517223       3.68411401       2.25378046       8.30318416      41.66925305
   6   7  12      3.39529983       7.14047205       2.70742525       1.25406961       3.39529974      45.06455279
   6   7  13      4.38107786      11.52154992       1.31636070       3.32817434       4.38107791      49.44563069
   6   7  14      0.12494221      11.64649212       0.45258821       0.27606157       0.12494221      49.57057291
   6   7  15     -0.02068161      11.62581051       0.05271370       0.39233854       0.02068162      49.59125452
   6   7  16     -0.45112565      11.17468486       0.90881954       0.49638637       0.45112563      50.04238015
   6   7  17      2.67611651      13.85080137       1.76706458       1.51444186       2.67611657      52.71849672
   6   7  18      0.57576641      14.42656778       0.62932030       0.91490200       0.57576640      53.29426313
   6   7  19     -0.72498009      13.70158769       1.10264720       0.65749052       0.72498008      54.01924321
   6   7  20      0.61537991      14.31696761       2.30832824       0.26659117       0.61537992      54.63462314
   6   8   0      0.08505778       0.08505778       0.15827302       0.53741173       0.08505778       0.08505778
   6   8   1     -5.65083147      -5.56577370       4.12821304       1.36883228       5.65083128       5.73588906
   6   8   2      3.56668084      -1.99909286       3.87224546       0.92108849       3.56668073       9.30256979
   6   8   3     -1.77539560      -3.77448846       2.02702244       0.87586383       1.77539564      11.07796543
   6   8   4      0.42176946      -3.35271900       1.33577517       0.31574884       0.42176947      11.49973490
   6   8   5      0.03721179      -3.31550721       0.76400748       0.04870605       0.03721179      11.53694668
   6   8   6     -1.21283558      -4.52834280       3.98315815       0.30449094       1.21283557      12.74978226
   6   8   7      1.83155485      -2.69678794       2.62862285       0.69677356       1.83155489      14.58133715
   6   8   8      0.31834662      -2.37844132       2.99604279       0.10625570       0.31834662      14.89968377
   6   8   9     -0.28982040      -2.66826172       3.60260594       0.08044743       0.28982040      15.18950417
   6   8  10     -2.98365846      -5.65192019       3.07685153       0.96971152       2.98365838      18.17316255
   6   8  11     -1.82692843      -7.47884862       3.68411401       0.49589355       1.82692837      20.00009092
   6   8  12      1.49287712      -5.98597149       2.70742525       0.55140105       1.49287713      21.49296805
   6   8  13     -0.50773205      -6.49370355       1.31636070       0.38570891       0.50773206      22.00070011
   6   8  14     -0.16881177      -6.66251532       0.45258821       0.37299198       0.16881177      22.16951188
   6   8  15     -0.06366874      -6.72618406       0.05271370       1.20782154       0.06366874      22.23318062
   6   8  16      0.07130740      -6.65487666       0.90881954       0.07846156       0.07130740      22.30448802
   6   8  17     -1.14647244      -7.80134910       1.76706458       0.64880053       1.14647244      23.45096046
   6   8  18      0.74686528      -7.05448382       0.62932030       1.18678086       0.74686529      24.19782575
   6   8  19     -0.11584583      -7.17032965       1.10264720       0.10506155       0.11584582      24.31367157
   6   8  20     -0.62320963      -7.79353927       2.30832824       0.26998310       0.62320961      24.93688118
   6   9   0      0.00247788       0.00247788       0.15827302       0.01565570       0.00247788       0.00247788
   6   9   1      2.51307267       2.51555055       4.12821304       0.60875556       2.51307264       2.51555051
   6   9   2     -0.57531669       1.94023385       3.87224546       0.14857444       0.57531669       3.09086720
   6   9   3     -0.66959698       1.27063687       2.02702244       0.33033526       0.66959699       3.76046419
   6   9   4      0.32338083       1.59401770       1.33577517       0.24209225       0.32338082       4.08384501
   6   9   5      0.11185667       1.70587437       0.76400748       0.14640782       0.11185667       4.19570168
   6   9   6      3.50383640       5.20971078       3.98315815       0.87966285       3.50383625       7.69953794
   6   9   7      0.12683037       5.33654114       2.62862285       0.04824974       0.12683037       7.82636831
   6   9   8     -2.04886124       3.28767991       2.99604279       0.68385580       2.04886124       9.87522955
   6   9   9      2.83780804       6.12548795       3.60260594       0.78770982       2.83780807      12.71303761
   6   9  10      0.74323635       6.86872430       3.07685153       0.24155743       0.74323635      13.45627396
   6   9  11     -3.85993413       3.00879017       3.68411401       1.04772382       3.85993400      17.31620796
   6   9  12      1.38862700       4.39741717       2.70742525       0.51289577       1.38862696      18.70483492
   6   9  13     -1.64121238       2.75620479       1.31636070       1.24678014       1.64121238      20.34604730
   6   9  14     -0.13058655       2.62561824       0.45258821       0.28853282       0.13058655      20.47663385
   6   9  15      0.05800523       2.68362347       0.05271370       1.10038249       0.05800523      20.53463908
   6   9  16     -0.09823019       2.58539327       0.90881954       0.10808548       0.09823019      20.63286928
   6   9  17      0.39969913       2.98509240       1.76706458       0.22619384       0.39969913      21.03256841
   6   9  18     -0.09436275       2.89072965       0.62932030       0.14994392       0.09436275      21.12693116
   6   9  19     -0.70951614       2.18121351       1.10264720       0.64346613       0.70951612      21.83644728
   6   9  20     -1.11742041       1.06379311       2.30832824       0.48408210       1.11742039      22.95386767
   6  10   0      0.01299551       0.01299551       0.15827302       0.08210816       0.01299551       0.01299551
   6  10   1     -1.67404349      -1.66104799       4.12821304       0.40551286       1.67404348       1.68703899
   6  10   2     -2.48415164      -4.14519962       3.87224546       0.64152741       2.48415160       4.17119058
   6  10   3      0.35732410      -3.78787552       2.02702244       0.17628029       0.35732410       4.52851469
   6  10   4      0.23561532      -3.55226020       1.33577517       0.17638846       0.23561532       4.76413001
   6  10   5      0.29751101      -3.25474919       0.76400748       0.38940849       0.29751100       5.06164101
   6  10   6      2.27185174      -0.98289746       3.98315815       0.57036442       2.27185170       7.33349271
   6  10   7     -2.01152932      -2.99442678       2.62862285       0.76524075       2.01152932       9.34502203
   6  10   8      0.70882678      -2.28560000       2.99604279       0.23658767       0.70882678      10.05384881
   6  10   9      1.15674175      -1.12885825       3.60260594       0.32108474       1.15674178      11.21059059
   6  10  10      0.32082819      -0.80803006       3.07685153       0.10427158       0.32082818      11.53141878
   6  10  11      0.12432807      -0.68370199       3.68411401       0.03374707       0.12432806      11.65574684
   6  10  12     -0.40409203      -1.08779402       2.70742525       0.14925325       0.40409202      12.05983886
   6  10  13     -0.17343103      -1.26122505       1.31636070       0.13175039       0.17343103      12.23326989
   6  10  14      0.17242440      -1.08880065       0.45258821       0.38097414       0.17242440      12.40569429
   6  10  15      0.02773880      -1.06106185       0.05271370       0.52621625       0.02773880      12.43343310
   6  10  16     -0.37769914      -1.43876099       0.90881954       0.41559310       0.37769913      12.81113223
   6  10  17     -0.33091092      -1.76967190       1.76706458       0.18726588       0.33091091      13.14204314
   6  10  18     -0.19577035      -1.96544226       0.62932030       0.31108221       0.19577035      13.33781349
   6  10  19     -0.03459473      -2.00003699       1.10264720       0.03137425       0.03459473      13.37240822
   6  10  20      0.45140507      -1.54863192       2.30832824       0.19555498       0.45140507      13.82381330
   6  11   0     -0.00662202      -0.00662202       0.15827302       0.04183919       0.00662202       0.00662202
   6  11   1     -1.47050961      -1.47713163       4.12821304       0.35620971       1.47050959       1.47713160
   6  11   2     -0.54859953      -2.02573116       3.87224546       0.14167478       0.54859951       2.02573112
   6  11   3      0.25205566      -1.77367550       2.02702244       0.12434774       0.25205566       2.27778678
   6  11   4      0.06419816      -1.70947734       1.33577517       0.04806060       0.06419816       2.34198493
   6  11   5      0.00981603      -1.69966131       0.76400748       0.01284808       0.00981603       2.35180097
   6  11   6     -1.01704052      -2.71670183       3.98315815       0.25533520       1.01704050       3.36884146
   6  11   7      0.15061447      -2.56608736       2.62862285       0.05729786       0.15061447       3.51945593
   6  11   8     -0.56989290      -3.13598025       2.99604279       0.19021520       0.56989289       4.08934883
   6  11   9     -1.51066716      -4.64664741       3.60260594       0.41932624       1.51066719       5.60001602
   6  11  10     -0.28521023      -4.93185765       3.07685153       0.09269548       0.28521023       5.88522624
   6  11  11      1.03168355      -3.90017409       3.68411401       0.28003572       1.03168354       6.91690978
   6  11  12     -0.11459470      -4.01476880       2.70742525       0.04232608       0.11459470       7.03150448
   6  11  13     -0.60293289      -4.61770169       1.31636070       0.45803015       0.60293289       7.63443737
   6  11  14      0.04659727      -4.57110442       0.45258821       0.10295732       0.04659727       7.68103463
   6  11  15     -0.00286430      -4.57396872       0.05271370       0.05433685       0.00286430       7.68389893
   6  11  16     -0.02125400      -4.59522272       0.90881954       0.02338638       0.02125400       7.70515293
   6  11  17     -0.23770929      -4.83293200       1.76706458       0.13452213       0.23770929       7.94286222
   6  11  18      0.05206624      -4.78086576       0.62932030       0.08273409       0.05206624       7.99492846
   6  11  19     -0.35868214      -5.13954791       1.10264720       0.32529184       0.35868213       8.35361059
   6  11  20      0.49452623      -4.64502167       2.30832824       0.21423567       0.49452624       8.84813683
   6  12   0      0.02890160       0.02890160       0.15827302       0.18260597       0.02890160       0.02890160
   6  12   1     -0.58063542      -0.55173383       4.12821304       0.14065054       0.58063541       0.60953701
   6  12   2      0.15004571      -0.40168812       3.87224546       0.03874902       0.15004570       0.75958271
   6  12   3      0.19734050      -0.20434762       2.02702244       0.09735487       0.19734051       0.95692322
   6  12   4      0.05179192      -0.15255570       1.33577517       0.03877293       0.05179192       1.00871515
   6  12   5     -0.04462468      -0.19718038       0.76400748       0.05840869       0.04462468       1.05333982
   6  12   6      0.86401843       0.66683805       3.98315815       0.21691793       0.86401842       1.91735824
   6  12   7     -0.08080831       0.58602974       2.62862285       0.03074169       0.08080831       1.99816655
   6  12   8      1.07940377       1.66543352       2.99604279       0.36027649       1.07940378       3.07757033
   6  12   9      0.33687592       2.00230943       3.60260594       0.09350896       0.33687593       3.41444625
   6  12  10      0.53629130       2.53860073       3.07685153       0.17429872       0.53629128       3.95073753
   6  12  11      0.25151880       2.79011953       3.68411401       0.06827118       0.25151880       4.20225633
   6  12  12      0.04016361       2.83028314       2.70742525       0.01483461       0.04016361       4.24241994
   6  12  13     -0.29820730       2.53207584       1.31636070       0.22653920       0.29820730       4.54062724
   6  12  14      0.01988011       2.55195595       0.45258821       0.04392538       0.01988011       4.56050735
   6  12  15     -0.01999073       2.53196522       0.05271370       0.37923221       0.01999073       4.58049808
   6  12  16     -0.16690308       2.36506213       0.90881954       0.18364821       0.16690309       4.74740117
   6  12  17      0.91279799       3.27786012       1.76706458       0.51656176       0.91279800       5.66019916
   6  12  18      0.00325750       3.28111763       0.62932030       0.00517623       0.00325750       5.66345667
   6  12  19     -0.04668243       3.23443520       1.10264720       0.04233668       0.04668243       5.71013909
   6  12  20      0.16056792       3.39500313       2.30832824       0.06956027       0.16056793       5.87070702
   6  13   0      0.02580955       0.02580955       0.15827302       0.16306980       0.02580955       0.02580955
   6  13   1     -0.69996958      -0.67416003       4.12821304       0.16955752       0.69996957       0.72577913
   6  13   2      0.03073387      -0.64342617       3.87224546       0.00793696       0.03073387       0.75651299
   6  13   3     -0.03311090      -0.67653707       2.02702244       0.01633475       0.03311090       0.78962389
   6  13   4      0.05343927      -0.62309779       1.33577517       0.04000619       0.05343928       0.84306317
   6  13   5     -0.08742247      -0.71052026       0.76400748       0.11442619       0.08742247       0.93048563
   6  13   6     -0.12357012      -0.83409038       3.98315815       0.03102315       0.12357011       1.05405575
   6  13   7     -0.42941150      -1.26350188       2.62862285       0.16335988       0.42941151       1.48346726
   6  13   8      0.00161751      -1.26188438       2.99604279       0.00053988       0.00161751       1.48508476
   6  13   9      0.06744960      -1.19443477       3.60260594       0.01872245       0.06744960       1.55253437
   6  13  10      0.25313791      -0.94129687       3.07685153       0.08227173       0.25313790       1.80567227
   6  13  11     -0.54024640      -1.48154326       3.68411401       0.14664215       0.54024638       2.34591865
   6  13  12     -0.04644399      -1.52798725       2.70742525       0.01715430       0.04644399       2.39236264
   6  13  13      0.09326404      -1.43472321       1.31636070       0.07084992       0.09326405       2.48562669
   6  13  14     -0.03999194      -1.47471515       0.45258821       0.08836276       0.03999194       2.52561863
   6  13  15     -0.00131825      -1.47603340       0.05271370       0.02500781       0.00131825       2.52693688
   6  13  16      0.08913479      -1.38689861       0.90881954       0.09807754       0.08913479       2.61607167
   6  13  17      0.05912391      -1.32777470       1.76706458       0.03345883       0.05912391       2.67519558
   6  13  18     -0.04844555      -1.37622025       0.62932030       0.07698076       0.04844555       2.72364114
   6  13  19      0.10689122      -1.26932903       1.10264720       0.09694055       0.10689122       2.83053236
   6  13  20     -0.02712376      -1.29645279       2.30832824       0.01175039       0.02712376       2.85765612
   7   0   0     -1.26910000      -1.26910000       0.72024338       1.76204328       1.26910000       1.26910000
   7   0   1      2.91369748       1.64459748       1.45598517       2.00118619       2.91369742       4.18279743
   7   0   2    178.29193051     179.93652799       1.25755080     141.77712147     178.29193254     182.47472997
   7   0   3      4.52615332     184.46268130       0.02724206     166.14579420       4.52615332     187.00088329
   7   0   4     -1.75826165     182.70441965       0.05642453      31.16129575       1.75826162     188.75914491
   7   0   5      0.04719041     182.75161006       0.08343624       0.56558648       0.04719041     188.80633532
   7   0   6    223.35743868     406.10904874       1.90913332     116.99415484     223.35743925     412.16377457
   7   0   7     11.07733492     417.18638366       0.29614530      37.40506718      11.07733502     423.24110960
   7   0   8    -69.63206473     347.55431893       2.62122751      26.56467815      69.63206513     492.87317472
   7   0   9    597.59361820     945.14793713       1.08652971     550.00210693     597.59363032    1090.46680505
   7   0  10      0.35238966     945.50032679       0.65882033       0.53487975       0.35238965    1090.81919470
   7   0  11     85.44960845    1030.94993525       2.25378046      37.91390109      85.44960936    1176.26880406
   7   0  12     46.48469220    1077.43462744       1.25406961      37.06707449      46.48469173    1222.75349579
   7   0  13     -1.86120335    1075.57342409       3.32817434       0.55922652       1.86120335    1224.61469915
   7   0  14     -9.52395596    1066.04946813       0.27606157      34.49939071       9.52395600    1234.13865515
   7   0  15     -0.06473528    1065.98473285       0.39233854       0.16499852       0.06473528    1234.20339043
   7   0  16      9.82836288    1075.81309573       0.49638637      19.79982425       9.82836283    1244.03175326
   7   0  17     -1.38756407    1074.42553166       1.51444186       0.91622145       1.38756412    1245.41931738
   7   0  18      0.34213512    1074.76766678       0.91490200       0.37395821       0.34213511    1245.76145249
   7   0  19      0.47700290    1075.24466968       0.65749052       0.72549016       0.47700290    1246.23845540
   7   0  20     -1.41175636    1073.83291332       0.26659117       5.29558579       1.41175641    1247.65021181
   7   1   0     43.50029860      43.50029860       0.72024338      60.39666581      43.50029866      43.50029866
   7   1   1     24.19300603      67.69330463       1.45598517      16.61624427      24.19300527      67.69330393
   7   1   2    -23.41302953      44.28027510       1.25755080      18.61795936      23.41302969      91.10633362
   7   1   3      0.34870612      44.62898122       0.02724206      12.80028534       0.34870611      91.45503973
   7   1   4     -0.10130917      44.52767205       0.05642453       1.79548076       0.10130917      91.55634889
   7   1   5     -0.24300339      44.28466866       0.08343624       2.91244430       0.24300339      91.79935229
   7   1   6     18.28222208      62.56689074       1.90913332       9.57618919      18.28222187     110.08157415
   7   1   7     17.28778607      79.85467681       0.29614530      58.37602536      17.28778583     127.36935998
   7   1   8    -46.62434462      33.23033220       2.62122751      17.78721758      46.62434403     173.99370401
   7   1   9    -19.89971436      13.33061784       1.08652971      18.31492914      19.89971467     193.89341867
   7   1  10      5.40849787      18.73911571       0.65882033       8.20936688       5.40849780     199.30191648
   7   1  11     32.00886843      50.74798414       2.25378046      14.20230098      32.00886840     231.31078488
   7   1  12     16.23699045      66.98497459       1.25406961      12.94743914      16.23698998     247.54777486
   7   1  13    185.45807482     252.44304941       3.32817434      55.72366709     185.45807866     433.00585352
   7   1  14      4.55076743     256.99381684       0.27606157      16.48461104       4.55076762     437.55662114
   7   1  15      3.21820173     260.21201857       0.39233854       8.20261420       3.21820169     440.77482283
   7   1  16      2.82986094     263.04187951       0.49638637       5.70092382       2.82986086     443.60468369
   7   1  17     -6.55567297     256.48620654       1.51444186       4.32877176       6.55567317     450.16035686
   7   1  18    -17.37147826     239.11472828       0.91490200      18.98725554      17.37147811     467.53183497
   7   1  19      0.56395202     239.67868030       0.65749052       0.85773409       0.56395204     468.09578700
   7   1  20      5.33766479     245.01634509       0.26659117      20.02191165       5.33766485     473.43345185
   7   2   0     -1.23248634      -1.23248634       0.72024338       1.71120813       1.23248633       1.23248633
   7   2   1     10.05017510       8.81768876       1.45598517       6.90266303      10.05017502      11.28266134
   7   2   2      6.77737033      15.59505909       1.25755080       5.38934121       6.77737036      18.06003170
   7   2   3      0.03973099      15.63479009       0.02724206       1.45844312       0.03973099      18.09976269
   7   2   4     -0.19023142      15.44455866       0.05642453       3.37143080       0.19023142      18.28999411
   7   2   5     -0.06673641      15.37782226       0.08343624       0.79984920       0.06673641      18.35673051
   7   2   6     11.33256699      26.71038925       1.90913332       5.93597457      11.33256683      29.68929735
   7   2   7      3.36252414      30.07291340       0.29614530      11.35430526       3.36252419      33.05182154
   7   2   8     46.51834525      76.59125864       2.62122751      17.74677873      46.51834460      79.57016614
   7   2   9      0.10484142      76.69610006       1.08652971       0.09649199       0.10484142      79.67500755
   7   2  10     -5.95234382      70.74375624       0.65882033       9.03485143       5.95234381      85.62735136
   7   2  11      7.94511263      78.68886887       2.25378046       3.52523805       7.94511262      93.57246398
   7   2  12    -29.82905670      48.85981217       1.25406961      23.78580566      29.82905608     123.40152006
   7   2  13    -22.30288448      26.55692769       3.32817434       6.70123677      22.30288422     145.70440428
   7   2  14      0.04020922      26.59713691       0.27606157       0.14565309       0.04020922     145.74461350
   7   2  15      1.84019790      28.43733480       0.39233854       4.69033175       1.84019791     147.58481141
   7   2  16      1.58900842      30.02634322       0.49638637       3.20115240       1.58900841     149.17381982
   7   2  17     -4.32450990      25.70183332       1.51444186       2.85551406       4.32451003     153.49832985
   7   2  18     -3.86976212      21.83207120       0.91490200       4.22970116       3.86976206     157.36809191
   7   2  19      1.47630420      23.30837539       0.65749052       2.24536194       1.47630420     158.84439610
   7   2  20     -0.02929748      23.27907791       0.26659117       0.10989666       0.02929748     158.87369358
   7   3   0     -2.57705216      -2.57705216       0.72024338       3.57802962       2.57705214       2.57705214
   7   3   1     24.47102043      21.89396827       1.45598517      16.80719080      24.47102059      27.04807273
   7   3   2     10.28512545      32.17909372       1.25755080       8.17869569      10.28512531      37.33319804
   7   3   3     -0.28919443      31.88989929       0.02724206      10.61573376       0.28919443      37.62239248
   7   3   4     -0.08459580      31.80530350       0.05642453       1.49927324       0.08459580      37.70698827
   7   3   5     -0.09986725      31.70543625       0.08343624       1.19692897       0.09986725      37.80685552
   7   3   6      1.12573408      32.83117033       1.90913332       0.58965712       1.12573406      38.93258958
   7   3   7      0.99776124      33.82893157       0.29614530       3.36916106       0.99776123      39.93035081
   7   3   8    -28.39401608       5.43491549       2.62122751      10.83233566      28.39401621      68.32436702
   7   3   9      2.13855443       7.57346992       1.08652971       1.96824290       2.13855439      70.46292141
   7   3  10     -8.31972428      -0.74625436       0.65882033      12.62821429       8.31972431      78.78264572
   7   3  11     -4.79362097      -5.53987533       2.25378046       2.12692458       4.79362105      83.57626677
   7   3  12    -27.32016460     -32.86003993       1.25406961      21.78520534      27.32016401     110.89643078
   7   3  13    -20.30392139     -53.16396131       3.32817434       6.10061833      20.30392134     131.20035212
   7   3  14     -2.36193328     -55.52589459       0.27606157       8.55582076       2.36193332     133.56228544
   7   3  15     -2.57875246     -58.10464705       0.39233854       6.57277388       2.57875251     136.14103795
   7   3  16     -2.42253437     -60.52718142       0.49638637       4.88034017       2.42253433     138.56357228
   7   3  17     15.65784727     -44.86933414       1.51444186      10.33902189      15.65784757     154.22141985
   7   3  18     -7.91353642     -52.78287056       0.91490200       8.64960007       7.91353642     162.13495627
   7   3  19     -4.02256697     -56.80543754       0.65749052       6.11806079       4.02256699     166.15752326
   7   3  20      2.52064417     -54.28479336       0.26659117       9.45509271       2.52064422     168.67816748
   7   4   0      5.44099275       5.44099275       0.72024338       7.55438075       5.44099272       5.44099272
   7   4   1      8.57796529      14.01895803       1.45598517       5.89151961       8.57796519      14.01895791
   7   4   2     -9.48937210       4.52958594       1.25755080       7.54591544       9.48937200      23.50832991
   7   4   3      0.14188257       4.67146851       0.02724206       5.20821774       0.14188257      23.65021248
   7   4   4      0.19998626       4.87145476       0.05642453       3.54431370       0.19998625      23.85019873
   7   4   5     -0.28454346       4.58691130       0.08343624       3.41031033       0.28454346      24.13474219
   7   4   6     -7.25399108      -2.66707978       1.90913332       3.79962521       7.25399110      31.38873328
   7   4   7      5.81664825       3.14956847       0.29614530      19.64119664       5.81664817      37.20538145
   7   4   8    -26.43137409     -23.28180562       2.62122751      10.08358639      26.43137404      63.63675549
   7   4   9     -1.04256419     -24.32436981       1.08652971       0.95953584       1.04256420      64.67931969
   7   4  10      2.97316959     -21.35120022       0.65882033       4.51286854       2.97316954      67.65248923
   7   4  11    -21.11757607     -42.46877629       2.25378046       9.36984625      21.11757637      88.77006560
   7   4  12    -16.17423124     -58.64300753       1.25406961      12.89739492      16.17423104     104.94429664
   7   4  13     17.38481309     -41.25819443       3.32817434       5.22352846      17.38481335     122.32911000
   7   4  14     -2.27840807     -43.53660251       0.27606157       8.25326085       2.27840816     124.60751815
   7   4  15      1.44631189     -42.09029062       0.39233854       3.68638756       1.44631191     126.05383007
   7   4  16     -2.00533747     -44.09562809       0.49638637       4.03987220       2.00533748     128.05916755
   7   4  17      6.54765271     -37.54797537       1.51444186       4.32347596       6.54765298     134.60682053
   7   4  18      6.55617728     -30.99179810       0.91490200       7.16598849       6.55617721     141.16299774
   7   4  19      3.56917176     -27.42262634       0.65749052       5.42847636       3.56917176     144.73216950
   7   4  20     -0.16976699     -27.59239334       0.26659117       0.63680653       0.16976700     144.90193650
   7   5   0      3.44354025       3.44354025       0.72024338       4.78107856       3.44354018       3.44354018
   7   5   1     -7.12909093      -3.68555068       1.45598517       4.89640356       7.12909097      10.57263115
   7   5   2      6.70471627       3.01916558       1.25755080       5.33156691       6.70471624      17.27734739
   7   5   3      0.05430823       3.07347381       0.02724206       1.99354339       0.05430822      17.33165561
   7   5   4     -0.09384824       2.97962557       0.05642453       1.66325222       0.09384823      17.42550384
   7   5   5      0.00595706       2.98558263       0.08343624       0.07139654       0.00595706      17.43146090
   7   5   6      9.20901381      12.19459644       1.90913332       4.82366203       9.20901391      26.64047481
   7   5   7     -1.09864139      11.09595505       0.29614530       3.70980519       1.09864139      27.73911620
   7   5   8     20.46447827      31.56043331       2.62122751       7.80721203      20.46447893      48.20359513
   7   5   9      6.30288919      37.86332250       1.08652971       5.80093602       6.30288934      54.50648447
   7   5  10      0.89537393      38.75869644       0.65882033       1.35905631       0.89537393      55.40185840
   7   5  11      4.20871761      42.96741405       2.25378046       1.86740355       4.20871762      59.61057601
   7   5  12     -1.27946341      41.68795064       1.25406961       1.02024910       1.27946339      60.89003941
   7   5  13     10.13637533      51.82432597       3.32817434       3.04562631      10.13637533      71.02641474
   7   5  14      0.61002395      52.43434992       0.27606157       2.20973885       0.61002398      71.63643871
   7   5  15      0.57090647      53.00525639       0.39233854       1.45513734       0.57090646      72.20734517
   7   5  16      2.09993049      55.10518688       0.49638637       4.23043536       2.09993044      74.30727561
   7   5  17    -10.56953133      44.53565555       1.51444186       6.97915965      10.56953153      84.87680715
   7   5  18      0.77470376      45.31035931       0.91490200       0.84676145       0.77470374      85.65151089
   7   5  19      0.22251641      45.53287572       0.65749052       0.33843288       0.22251641      85.87402730
   7   5  20      0.87813690      46.41101262       0.26659117       3.29394600       0.87813692      86.75216422
   7   6   0      0.11399510       0.11399510       0.72024338       0.15827302       0.11399510       0.11399510
   7   6   1      6.01061715       6.12461224       1.45598517       4.12821304       6.01061698       6.12461207
   7   6   2      4.86954545      10.99415769       1.25755080       3.87224546       4.86954537      10.99415745
   7   6   3      0.05522026      11.04937795       0.02724206       2.02702244       0.05522026      11.04937771
   7   6   4      0.07537049      11.12474845       0.05642453       1.33577517       0.07537049      11.12474820
   7   6   5      0.06374591      11.18849436       0.08343624       0.76400748       0.06374591      11.18849411
   7   6   6      7.60438016      18.79287452       1.90913332       3.98315815       7.60437994      18.79287405
   7   6   7     -0.77845431      18.01442020       0.29614530       2.62862285       0.77845431      19.57132836
   7   6   8     -7.85330972      10.16111048       2.62122751       2.99604279       7.85330979      27.42463815
   7   6   9      3.91433831      14.07544879       1.08652971       3.60260594       3.91433839      31.33897654
   7   6  10     -2.02709238      12.04835641       0.65882033       3.07685153       2.02709235      33.36606889
   7   6  11     -8.30318418       3.74517223       2.25378046       3.68411401       8.30318416      41.66925305
   7   6  12      3.39529983       7.14047205       1.25406961       2.70742525       3.39529974      45.06455279
   7   6  13      4.38107786      11.52154992       3.32817434       1.31636070       4.38107791      49.44563069
   7   6  14      0.12494221      11.64649212       0.27606157       0.45258821       0.12494221      49.57057291
   7   6  15     -0.02068161      11.62581051       0.39233854       0.05271370       0.02068162      49.59125452
   7   6  16     -0.45112565      11.17468486       0.49638637       0.90881954       0.45112563      50.04238015
   7   6  17      2.67611651      13.85080137       1.51444186       1.76706458       2.67611657      52.71849672
   7   6  18      0.57576641      14.42656778       0.91490200       0.62932030       0.57576640      53.29426313
   7   6  19     -0.72498009      13.70158769       0.65749052       1.10264720       0.72498008      54.01924321
   7   6  20      0.61537991      14.31696761       0.26659117       2.30832824       0.61537992      54.63462314
   7   7   0      0.51875054       0.51875054       0.72024338       0.72024338       0.51875052       0.51875052
   7   7   1      2.11989285       2.63864339       1.45598517       1.45598517       2.11989282       2.63864335
   7   7   2      1.58143400       4.22007739       1.25755080       1.25755080       1.58143401       4.22007736
   7   7   3      0.00074213       4.22081952       0.02724206       0.02724206       0.00074213       4.22081949
   7   7   4      0.00318373       4.22400325       0.05642453       0.05642453       0.00318373       4.22400322
   7   7   5      0.00696161       4.23096485       0.08343624       0.08343624       0.00696161       4.23096482
   7   7   6      3.64479007       7.87575492       1.90913332       1.90913332       3.64479003       7.87575486
   7   7   7      0.08770204       7.96345696       0.29614530       0.29614530       0.08770204       7.96345690
   7   7   8      6.87083354      14.83429050       2.62122751       2.62122751       6.87083365      14.83429055
   7   7   9      1.18054680      16.01483730       1.08652971       1.08652971       1.18054681      16.01483736
