name, input_RA, input_dec, first_flux, first_peak_flux, nvss_flux, gb6_flux, cat_ra, cat_dec, arcsec, uniq_id, matchflag_first, matchflag_nvss, first-nvss_arcsec
199216       12.611620      0.53255300      63.4400      61.4700      67.0460     -99.0000       12.611592      0.53255800      0.10239453       91800      -1       1     0.717000
203782       14.160388      0.61147900      2.22000     0.960000     -99.0000     -99.0000       14.160400      0.61135600      0.44490233      102780      -1       0     -99.0000
203908       10.327463      0.29513700     0.930000     0.890000     -99.0000     -99.0000       10.327208      0.29529400       1.0780422       75356      -1       0     -99.0000
205465       13.270041     0.093687000      1.54000      1.87000      10.6350     -99.0000       13.270050     0.093653000      0.12661564       96518      -1       1      8.41400
207982       12.810422      0.39574600      2.61000      2.63000      3.14700     -99.0000       12.810425      0.39571400      0.11570514       93245      -1       1      7.00100
208155       13.479811    -0.052600000     0.820000     0.760000     -99.0000     -99.0000       13.479554    -0.052722000       1.0241541       97981      -1       0     -99.0000
211109       10.220233      -1.1235790     0.940000      1.24000     -99.0000     -99.0000       10.223659      -1.1308220       28.844634       74639      -1       0     -99.0000
219445       11.201527       1.0607080      18.7800      17.3400      20.1320     -99.0000       11.201567       1.0607640      0.24774697       81994      -1       1      1.58600
220391       10.964948      0.91719100      14.4200      5.65000      15.9280     -99.0000       10.966687      0.91374200       13.905380       80199      -1       1      2.54500
222286       12.025239      -1.0560060      2.27000      1.61000     -99.0000     -99.0000       12.025350      -1.0561500      0.65453703       87834      -1       0     -99.0000
223763       10.847629     -0.26455900      114.390      102.790      167.448     -99.0000       10.848420     -0.26419700       3.1316379       79259       1      -1      4.32700
225048       14.342937      0.27908200      3.05000      3.20000      3.45900     -99.0000       14.342958      0.27908100     0.075685666      104117      -1       1      6.53900
228960       10.832238      0.85429600      1.64000      1.18000     -99.0000     -99.0000       10.832141      0.85432800      0.36771141       79163      -1       0     -99.0000
237546       12.079688      0.24921300      95.8600      93.9400      96.7590     -99.0000       12.079625      0.24923600      0.24144167       88195      -1       1      1.09500
242661       11.750318    -0.049394000     0.800000      1.34000     -99.0000     -99.0000       11.748312    -0.046903000       11.513877       85927      -1       0     -99.0000
243559       12.263338     -0.81876300      2.17000      1.07000     -99.0000     -99.0000       12.270162     -0.82133600       26.254666       89541      -1       0     -99.0000
245192       11.057197      0.86139400      29.5600      14.6700      38.4310     -99.0000       11.057600      0.86129300       1.4956689       80934       1      -1      2.80400
246074       10.093339      0.99435300      9.72000      9.49000      6.40700     -99.0000       10.093358      0.99435300     0.068400000       73640      -1       1      8.66100
247841       11.556427       1.0738080      2.92000      3.04000      3.30500     -99.0000       11.556458       1.0738360      0.15038351       84514      -1       1      5.25000
248519       11.183609      0.21766000      54.7600      53.0800      48.1210     -99.0000       11.183579      0.21765300      0.11090104       81876      -1       1     0.263000
249058       12.877030      0.69722600      13.8600      13.7600      16.0530     -99.0000       12.877042      0.69719400      0.12303365       93706      -1       1      2.13100
254227       13.023189      0.59394500      63.9000      57.9700      132.083      88.0000       13.023208      0.59395800     0.082878224       94764      -1       1     0.364000
256926       10.172478     -0.92704300      1.87000      1.17000     -99.0000     -99.0000       10.165716     -0.92357200       27.362957       74174      -1       0     -99.0000
260132       14.190397      0.69837700      1.64000      1.85000     -99.0000     -99.0000       14.196446      0.69363100       27.679041      103078      -1       0     -99.0000
261842       12.166539     -0.98240400      1.30000      1.41000      5.50400     -99.0000       12.162766     -0.97651900       25.166228       88813      -1       1      3.20800
278734       350.98096      0.59727200      16.8900      15.9900      15.0730     -99.0000       350.98098      0.59730600      0.13849477     2801809      -1       1      1.60900
284850       350.69424      0.23793300      34.0300      26.1100      38.5630     -99.0000       350.69460      0.23710000       3.2611808     2799632       1      -1     0.463000
284854       354.47421      -1.1215390      3.72000      2.53000      2.68400     -99.0000       354.47420      -1.1219410       1.4479565     2827217       1      -1      4.61900
286499       354.40179      0.16412400      11.8700      11.3400      12.3750     -99.0000       354.40856      0.16666400       26.027517     2826747      -1       1     0.216000
290630       353.70355     0.077547000     0.710000     0.800000     -99.0000     -99.0000       353.71012     0.073200000       28.345430     2821719      -1       0     -99.0000
292939       350.25485      0.32298500      1.83000     0.920000      34.1840     -99.0000       350.25480      0.32297800      0.18888854     2796037      -1       1      18.4130
301231       353.97006     -0.81969100      1.18000     0.980000     -99.0000     -99.0000       353.96419     -0.82302500       24.302655     2823496      -1       0     -99.0000
306157       351.20154      0.61001800      97.0000      34.3300      102.316     -99.0000       351.20128      0.60990000       1.0082571     2803486      -1       1     0.881000
308850       350.27597     -0.45702800      2.12000      2.10000      3.27600     -99.0000       350.27602     -0.45701700      0.17377226     2796225      -1       1      4.71400
317251       352.10230     -0.61622500      3.56000      4.43000      4.27300     -99.0000       352.10231     -0.61623100     0.054833566     2810165      -1       1     0.666000
325191       351.74619     -0.39788700      142.890      130.740      150.027     -99.0000       351.74621     -0.39794400      0.22705700     2807489      -1       1     0.364000
329232       352.60278     -0.52734200      3.00000      2.96000      4.43300     -99.0000       352.59996     -0.52840300       10.860250     2813662      -1       1      1.31800
334953       352.88684       1.1058250      41.9600      42.4000      35.4490     -99.0000       352.88682       1.1058170     0.094495714     2815636      -1       1     0.684000
338888       354.72272      -1.0220670      1.38000      1.26000     -99.0000     -99.0000       354.72275      -1.0219360      0.49004979     2829074      -1       0     -99.0000
344020       354.87503      0.50481400      26.1700      25.3900      26.1970     -99.0000       354.87500      0.50487000      0.23042812     2830158       1      -1     0.225000
351223       354.12964       1.1743030     0.780000      1.20000     -99.0000     -99.0000       354.12976       1.1744610      0.72083651     2824639      -1       0     -99.0000
355530       351.71121     -0.37265800      4.49000      4.44000      4.36600     -99.0000       351.71114     -0.37269700      0.28847211     2807223      -1       1      4.54600
