  0.04567537   0.02620646  -0.02094208   0.02023666  -0.01012632  -0.03178079  -0.00877595  -0.00677201  -0.00107700   0.00206046   0.00518741  -0.00083840  -0.00045286   0.00005832   0.00054556  -0.00027486   0.00000127   0.00000641   0.00006497   0.00002977   0.00005258  -0.00003177  -0.00002559  -0.00000978   0.00000829  -0.00001058  -0.00000875   0.00000447   0.00000100   0.00000402  -0.00000154   0.00000204  -0.00000029  -0.00000010   0.00000817   0.00000097  -0.00000551  -0.00003035   0.00009834
 -0.00692093  -0.01024093  -0.02193695  -0.03238961   0.02792436   0.00862062   0.02078957   0.00251361   0.00801913  -0.00526531  -0.00083840   0.00594518  -0.00071614  -0.00079569  -0.00030526   0.00006656  -0.00047093   0.00003695  -0.00003397  -0.00006357  -0.00004192   0.00010301   0.00004639  -0.00004601  -0.00001794   0.00001359  -0.00000250   0.00000433  -0.00001519   0.00000005  -0.00001118   0.00000481  -0.00000078   0.00000905   0.00000469   0.00000130  -0.00000279  -0.00002914  -0.00023347
 -0.03767449   0.01390408  -0.03782231  -0.01414204   0.00423260  -0.00904053  -0.00539640  -0.00182180  -0.00199447  -0.00158472  -0.00045286  -0.00071614   0.00154008   0.00021562  -0.00000161   0.00031137   0.00000300  -0.00002947  -0.00003052   0.00003590   0.00001585  -0.00003176  -0.00004186  -0.00001393  -0.00000893   0.00000642   0.00000702   0.00000178   0.00000653   0.00000026   0.00000810   0.00000107   0.00000040  -0.00000103   0.00000137   0.00000244   0.00000029  -0.00001427  -0.00011254
 -0.00369772   0.00422265  -0.01876711  -0.00690544   0.00740278   0.00181136  -0.00304909   0.00015973  -0.00183274   0.00056519   0.00005832  -0.00079569   0.00021562   0.00079245  -0.00004674  -0.00000154   0.00007685  -0.00000390   0.00000614   0.00004164  -0.00000858  -0.00003575  -0.00003527  -0.00001352  -0.00000303  -0.00000482   0.00000142   0.00000251   0.00000396  -0.00000225   0.00000404  -0.00000017  -0.00000167  -0.00000220  -0.00000114  -0.00000234   0.00000168   0.00001037  -0.00003761
  0.01221118  -0.00516347  -0.01131083  -0.00014894   0.00127644  -0.01048201   0.00097521  -0.00186802  -0.00126303  -0.00022865   0.00054556  -0.00030526  -0.00000161  -0.00004674   0.00045472   0.00000621   0.00002836  -0.00000088   0.00003803   0.00002358  -0.00001833  -0.00002026  -0.00000902   0.00000150  -0.00000554  -0.00000177  -0.00000068   0.00000169   0.00000297   0.00000304   0.00000009   0.00000023   0.00000184  -0.00000048  -0.00000030  -0.00000003  -0.00000205  -0.00000784   0.00017473
 -0.00871304   0.00176137  -0.03324221  -0.00210433   0.00110287   0.00043949   0.00226364   0.00142911   0.00091475  -0.00091055  -0.00027486   0.00006656   0.00031137  -0.00000154   0.00000621   0.00031855  -0.00001356   0.00000638  -0.00003633   0.00000333   0.00001012   0.00000492   0.00000225  -0.00000014   0.00000596   0.00000689   0.00000247   0.00000415   0.00000147   0.00000082   0.00000263   0.00000118   0.00000024  -0.00000230  -0.00000161   0.00000060   0.00000070   0.00000093   0.00001381
 -0.01885466  -0.00126683   0.00646931   0.00362429  -0.00139153   0.00222714  -0.00047293  -0.00025475  -0.00107314   0.00069063   0.00000127  -0.00047093   0.00000300   0.00007685   0.00002836  -0.00001356   0.00011550   0.00001359   0.00000443   0.00001376  -0.00001940  -0.00001511  -0.00000423   0.00000477   0.00000345   0.00000077   0.00000061  -0.00000143   0.00000171   0.00000056   0.00000128  -0.00000067   0.00000009  -0.00000020  -0.00000123  -0.00000011   0.00000015   0.00000179   0.00004096
 -0.00388873  -0.00092828  -0.00849873  -0.00014478   0.00336889   0.00105131   0.00082328   0.00018464  -0.00013493   0.00005108   0.00000641   0.00003695  -0.00002947  -0.00000390  -0.00000088   0.00000638   0.00001359   0.00004621   0.00000891  -0.00001128  -0.00000910  -0.00000030   0.00000334  -0.00000031  -0.00000018   0.00000139   0.00000027  -0.00000021   0.00000009   0.00000080   0.00000081   0.00000075   0.00000009  -0.00000033  -0.00000144  -0.00000085  -0.00000004  -0.00000010  -0.00001074
 -0.00543688  -0.00019161   0.00446558   0.00125521   0.00260291  -0.00044355   0.00011333  -0.00054107  -0.00045322  -0.00009497   0.00006497  -0.00003397  -0.00003052   0.00000614   0.00003803  -0.00003633   0.00000443   0.00000891   0.00004130   0.00001688  -0.00000173  -0.00000368  -0.00000054   0.00000522  -0.00000120  -0.00000002   0.00000104  -0.00000092   0.00000114  -0.00000023  -0.00000012  -0.00000026  -0.00000007   0.00000067  -0.00000009  -0.00000080  -0.00000017  -0.00000068  -0.00002752
 -0.00483830   0.00085546   0.00765929  -0.00073403   0.00088529  -0.00053334  -0.00076899  -0.00081763  -0.00045787  -0.00018206   0.00002977  -0.00006357   0.00003590   0.00004164   0.00002358   0.00000333   0.00001376  -0.00001128   0.00001688   0.00002789   0.00000275  -0.00000681  -0.00000430  -0.00000023  -0.00000104  -0.00000026   0.00000024  -0.00000013   0.00000104  -0.00000022   0.00000040  -0.00000024  -0.00000004   0.00000028   0.00000055  -0.00000002  -0.00000032  -0.00000025  -0.00001437
  0.00600501   0.00123025   0.00222408   0.00153582  -0.00067286  -0.00033251  -0.00082612  -0.00000994   0.00019005  -0.00011395   0.00005258  -0.00004192   0.00001585  -0.00000858  -0.00001833   0.00001012  -0.00001940  -0.00000910  -0.00000173   0.00000275   0.00001693   0.00000404   0.00000325   0.00000154   0.00000070   0.00000081   0.00000045   0.00000067  -0.00000019  -0.00000024   0.00000015   0.00000002   0.00000002  -0.00000001   0.00000044  -0.00000014  -0.00000035  -0.00000038  -0.00002498
  0.00113546  -0.00008199   0.00194611   0.00137326  -0.00030019   0.00054381   0.00032587   0.00033362   0.00033318  -0.00006294  -0.00003177   0.00010301  -0.00003176  -0.00003575  -0.00002026   0.00000492  -0.00001511  -0.00000030  -0.00000368  -0.00000681   0.00000404   0.00000813   0.00000488   0.00000256   0.00000133   0.00000087   0.00000080   0.00000023  -0.00000028  -0.00000007  -0.00000028   0.00000019   0.00000002   0.00000013  -0.00000015  -0.00000034  -0.00000013  -0.00000071  -0.00001080
  0.00092366  -0.00050150   0.00154393   0.00133861  -0.00042243   0.00046954   0.00048629   0.00012914   0.00021653  -0.00000193  -0.00002559   0.00004639  -0.00004186  -0.00003527  -0.00000902   0.00000225  -0.00000423   0.00000334  -0.00000054  -0.00000430   0.00000325   0.00000488   0.00000576   0.00000276   0.00000103   0.00000123   0.00000052   0.00000028  -0.00000003   0.00000020  -0.00000004   0.00000008   0.00000013   0.00000004  -0.00000028  -0.00000030  -0.00000021  -0.00000006  -0.00000884
 -0.00164168  -0.00008438   0.00196477   0.00196695  -0.00047817   0.00023762   0.00011603   0.00013117  -0.00000710   0.00006750  -0.00000978  -0.00004601  -0.00001393  -0.00001352   0.00000150  -0.00000014   0.00000477  -0.00000031   0.00000522  -0.00000023   0.00000154   0.00000256   0.00000276   0.00000441   0.00000140   0.00000072   0.00000101  -0.00000004   0.00000041   0.00000001  -0.00000003  -0.00000008   0.00000003   0.00000011  -0.00000019  -0.00000026  -0.00000005  -0.00000032  -0.00000272
 -0.00089794   0.00007772  -0.00023030   0.00098109  -0.00067088   0.00048601  -0.00002650   0.00011858   0.00005104   0.00008567   0.00000829  -0.00001794  -0.00000893  -0.00000303  -0.00000554   0.00000596   0.00000345  -0.00000018  -0.00000120  -0.00000104   0.00000070   0.00000133   0.00000103   0.00000140   0.00000178   0.00000025   0.00000032   0.00000026   0.00000019  -0.00000002   0.00000009   0.00000006  -0.00000003  -0.00000006  -0.00000015  -0.00000010   0.00000006   0.00000004   0.00000122
 -0.00075551  -0.00000765  -0.00025742   0.00027666   0.00008529   0.00010138   0.00017967   0.00005076   0.00006133  -0.00003575  -0.00001058   0.00001359   0.00000642  -0.00000482  -0.00000177   0.00000689   0.00000077   0.00000139  -0.00000002  -0.00000026   0.00000081   0.00000087   0.00000123   0.00000072   0.00000025   0.00000081   0.00000030   0.00000013   0.00000007   0.00000009   0.00000013   0.00000002   0.00000006   0.00000004  -0.00000009  -0.00000012  -0.00000010  -0.00000039  -0.00000692
 -0.00100768   0.00016535  -0.00003885   0.00045581   0.00009668   0.00005554   0.00002717   0.00002512  -0.00002616  -0.00000003  -0.00000875  -0.00000250   0.00000702   0.00000142  -0.00000068   0.00000247   0.00000061   0.00000027   0.00000104   0.00000024   0.00000045   0.00000080   0.00000052   0.00000101   0.00000032   0.00000030   0.00000051   0.00000011   0.00000020   0.00000003   0.00000009   0.00000005  -0.00000002   0.00000004  -0.00000006  -0.00000010  -0.00000005  -0.00000036  -0.00000114
  0.00037042   0.00006966  -0.00096654  -0.00006535  -0.00005869  -0.00007022   0.00003819   0.00000136   0.00001723   0.00000491   0.00000447   0.00000433   0.00000178   0.00000251   0.00000169   0.00000415  -0.00000143  -0.00000021  -0.00000092  -0.00000013   0.00000067   0.00000023   0.00000028  -0.00000004   0.00000026   0.00000013   0.00000011   0.00000028   0.00000010   0.00000005   0.00000009   0.00000007   0.00000000  -0.00000005  -0.00000003  -0.00000004  -0.00000004  -0.00000009   0.00000157
 -0.00068719   0.00008636  -0.00016362   0.00003031  -0.00009770  -0.00009814  -0.00001324  -0.00005661  -0.00004502   0.00001736   0.00000100  -0.00001519   0.00000653   0.00000396   0.00000297   0.00000147   0.00000171   0.00000009   0.00000114   0.00000104  -0.00000019  -0.00000028  -0.00000003   0.00000041   0.00000019   0.00000007   0.00000020   0.00000010   0.00000027   0.00000004   0.00000013   0.00000003   0.00000001  -0.00000004  -0.00000006  -0.00000007  -0.00000003  -0.00000007   0.00000034
  0.00003914  -0.00001553  -0.00013775   0.00004140  -0.00001540  -0.00010378   0.00002463  -0.00002856  -0.00001335   0.00000190   0.00000402   0.00000005   0.00000026  -0.00000225   0.00000304   0.00000082   0.00000056   0.00000080  -0.00000023  -0.00000022  -0.00000024  -0.00000007   0.00000020   0.00000001  -0.00000002   0.00000009   0.00000003   0.00000005   0.00000004   0.00000010   0.00000004   0.00000004   0.00000002  -0.00000002  -0.00000002  -0.00000001  -0.00000004  -0.00000015   0.00000091
 -0.00034105   0.00009830  -0.00033015  -0.00003891  -0.00000806  -0.00002104  -0.00003564  -0.00003139  -0.00002179   0.00000510  -0.00000154  -0.00001118   0.00000810   0.00000404   0.00000009   0.00000263   0.00000128   0.00000081  -0.00000012   0.00000040   0.00000015  -0.00000028  -0.00000004  -0.00000003   0.00000009   0.00000013   0.00000009   0.00000009   0.00000013   0.00000004   0.00000014   0.00000004   0.00000001  -0.00000005  -0.00000006  -0.00000005  -0.00000002  -0.00000000  -0.00000104
  0.00005049   0.00002772  -0.00028113  -0.00000479   0.00003369  -0.00001132  -0.00000589  -0.00000493  -0.00000387  -0.00000301   0.00000204   0.00000481   0.00000107  -0.00000017   0.00000023   0.00000118  -0.00000067   0.00000075  -0.00000026  -0.00000024   0.00000002   0.00000019   0.00000008  -0.00000008   0.00000006   0.00000002   0.00000005   0.00000007   0.00000003   0.00000004   0.00000004   0.00000006  -0.00000000  -0.00000002  -0.00000002  -0.00000003  -0.00000002  -0.00000012  -0.00000023
  0.00017954  -0.00006063   0.00012816  -0.00005411  -0.00003084  -0.00005525   0.00000529  -0.00000646   0.00000543  -0.00000348  -0.00000029  -0.00000078   0.00000040  -0.00000167   0.00000184   0.00000024   0.00000009   0.00000009  -0.00000007  -0.00000004   0.00000002   0.00000002   0.00000013   0.00000003  -0.00000003   0.00000006  -0.00000002   0.00000000   0.00000001   0.00000002   0.00000001  -0.00000000   0.00000003  -0.00000000  -0.00000001  -0.00000002  -0.00000003  -0.00000007  -0.00000021
 -0.00024735  -0.00002085   0.00039631   0.00001276   0.00008933   0.00002006   0.00000949  -0.00000442  -0.00000011  -0.00000733  -0.00000010   0.00000905  -0.00000103  -0.00000220  -0.00000048  -0.00000230  -0.00000020  -0.00000033   0.00000067   0.00000028  -0.00000001   0.00000013   0.00000004   0.00000011  -0.00000006   0.00000004   0.00000004  -0.00000005  -0.00000004  -0.00000002  -0.00000005  -0.00000002  -0.00000000   0.00000008   0.00000005   0.00000001  -0.00000002  -0.00000020  -0.00000100
  0.00027199   0.00009297   0.00031144  -0.00006765  -0.00004350  -0.00010163  -0.00006217  -0.00003008   0.00000098  -0.00000867   0.00000817   0.00000469   0.00000137  -0.00000114  -0.00000030  -0.00000161  -0.00000123  -0.00000144  -0.00000009   0.00000055   0.00000044  -0.00000015  -0.00000028  -0.00000019  -0.00000015  -0.00000009  -0.00000006  -0.00000003  -0.00000006  -0.00000002  -0.00000006  -0.00000002  -0.00000001   0.00000005   0.00000013   0.00000009  -0.00000001  -0.00000019  -0.00000045
 -0.00018287  -0.00003120  -0.00040245  -0.00008327  -0.00005080  -0.00004239   0.00000744  -0.00002469  -0.00000420   0.00000114   0.00000097   0.00000130   0.00000244  -0.00000234  -0.00000003   0.00000060  -0.00000011  -0.00000085  -0.00000080  -0.00000002  -0.00000014  -0.00000034  -0.00000030  -0.00000026  -0.00000010  -0.00000012  -0.00000010  -0.00000004  -0.00000007  -0.00000001  -0.00000005  -0.00000003  -0.00000002   0.00000001   0.00000009   0.00000019   0.00000005  -0.00000002   0.00000353
 -0.00015956  -0.00001766  -0.00028801   0.00001668  -0.00001798   0.00010293   0.00001654   0.00002512   0.00000527   0.00000564  -0.00000551  -0.00000279   0.00000029   0.00000168  -0.00000205   0.00000070   0.00000015  -0.00000004  -0.00000017  -0.00000032  -0.00000035  -0.00000013  -0.00000021  -0.00000005   0.00000006  -0.00000010  -0.00000005  -0.00000004  -0.00000003  -0.00000004  -0.00000002  -0.00000002  -0.00000003  -0.00000002  -0.00000001   0.00000005   0.00000008   0.00000022   0.00000057
  0.00053562   0.00002163   0.00022282   0.00009081  -0.00018241   0.00040885   0.00004554   0.00005011   0.00002525   0.00003485  -0.00003035  -0.00002914  -0.00001427   0.00001037  -0.00000784   0.00000093   0.00000179  -0.00000010  -0.00000068  -0.00000025  -0.00000038  -0.00000071  -0.00000006  -0.00000032   0.00000004  -0.00000039  -0.00000036  -0.00000009  -0.00000007  -0.00000015  -0.00000000  -0.00000012  -0.00000007  -0.00000020  -0.00000019  -0.00000002   0.00000022   0.00000188   0.00000266
 -0.00215382  -0.00354917  -0.02392230  -0.00233484  -0.00225907  -0.00365444   0.00111422  -0.00005228  -0.00083247   0.00102432   0.00009834  -0.00023347  -0.00011254  -0.00003761   0.00017473   0.00001381   0.00004096  -0.00001074  -0.00002752  -0.00001437  -0.00002498  -0.00001080  -0.00000884  -0.00000272   0.00000122  -0.00000692  -0.00000114   0.00000157   0.00000034   0.00000091  -0.00000104  -0.00000023  -0.00000021  -0.00000100  -0.00000045   0.00000353   0.00000057   0.00000266   0.00031926
